aded25,gen25tot,gen25zm,gen25ac,gen25cs,gen25ea,gen25othr,win25
40031,0,0,0,0,0,0,Zohran Mamdani
40032,0,0,0,0,0,0,Zohran Mamdani
40033,0,0,0,0,0,0,Zohran Mamdani
40034,0,0,0,0,0,0,Zohran Mamdani
40035,0,0,0,0,0,0,Zohran Mamdani
40036,0,0,0,0,0,0,Zohran Mamdani
40037,0,0,0,0,0,0,Zohran Mamdani
40038,0,0,0,0,0,0,Zohran Mamdani
40039,0,0,0,0,0,0,Zohran Mamdani
40040,0,0,0,0,0,0,Zohran Mamdani
40041,0,0,0,0,0,0,Zohran Mamdani
40042,0,0,0,0,0,0,Zohran Mamdani
40043,0,0,0,0,0,0,Zohran Mamdani
40044,0,0,0,0,0,0,Zohran Mamdani
40045,0,0,0,0,0,0,Zohran Mamdani
40046,0,0,0,0,0,0,Zohran Mamdani
40047,0,0,0,0,0,0,Zohran Mamdani
40048,0,0,0,0,0,0,Zohran Mamdani
41001,0,0,0,0,0,0,Andrew Cuomo
41002,0,0,0,0,0,0,Andrew Cuomo
41003,0,0,0,0,0,0,Andrew Cuomo
41004,0,0,0,0,0,0,Andrew Cuomo
41005,0,0,0,0,0,0,Zohran Mamdani
41006,0,0,0,0,0,0,Zohran Mamdani
41007,0,0,0,0,0,0,Andrew Cuomo
41008,0,0,0,0,0,0,Andrew Cuomo
41009,0,0,0,0,0,0,Andrew Cuomo
41010,0,0,0,0,0,0,Andrew Cuomo
41011,0,0,0,0,0,0,Andrew Cuomo
41012,0,0,0,0,0,0,Andrew Cuomo
41013,0,0,0,0,0,0,Andrew Cuomo
41014,0,0,0,0,0,0,Andrew Cuomo
41015,0,0,0,0,0,0,Andrew Cuomo
41016,0,0,0,0,0,0,Andrew Cuomo
41017,0,0,0,0,0,0,Zohran Mamdani
41018,0,0,0,0,0,0,Andrew Cuomo
41019,0,0,0,0,0,0,Andrew Cuomo
41020,0,0,0,0,0,0,Andrew Cuomo
41021,0,0,0,0,0,0,Andrew Cuomo
41022,0,0,0,0,0,0,Zohran Mamdani
41023,0,0,0,0,0,0,Andrew Cuomo
41024,0,0,0,0,0,0,Andrew Cuomo
41025,0,0,0,0,0,0,Andrew Cuomo
41026,0,0,0,0,0,0,Andrew Cuomo
41027,0,0,0,0,0,0,Andrew Cuomo
41028,0,0,0,0,0,0,Andrew Cuomo
41029,0,0,0,0,0,0,Andrew Cuomo
41030,0,0,0,0,0,0,Andrew Cuomo
41031,0,0,0,0,0,0,Andrew Cuomo
41032,0,0,0,0,0,0,Andrew Cuomo
41033,0,0,0,0,0,0,Andrew Cuomo
41034,0,0,0,0,0,0,Andrew Cuomo
41035,0,0,0,0,0,0,Andrew Cuomo
41036,0,0,0,0,0,0,Andrew Cuomo
41037,0,0,0,0,0,0,Zohran Mamdani
41038,0,0,0,0,0,0,Zohran Mamdani
41039,0,0,0,0,0,0,Andrew Cuomo
41040,0,0,0,0,0,0,Andrew Cuomo
41041,0,0,0,0,0,0,Andrew Cuomo
41042,0,0,0,0,0,0,Zohran Mamdani
41043,0,0,0,0,0,0,Zohran Mamdani
41044,0,0,0,0,0,0,Zohran Mamdani
41045,0,0,0,0,0,0,Andrew Cuomo
41046,0,0,0,0,0,0,Zohran Mamdani
41047,0,0,0,0,0,0,Zohran Mamdani
41048,0,0,0,0,0,0,Zohran Mamdani
41049,0,0,0,0,0,0,Andrew Cuomo
41050,0,0,0,0,0,0,Andrew Cuomo
41051,0,0,0,0,0,0,Zohran Mamdani
41052,0,0,0,0,0,0,Andrew Cuomo
41053,0,0,0,0,0,0,Zohran Mamdani
41054,0,0,0,0,0,0,Andrew Cuomo
41055,0,0,0,0,0,0,Zohran Mamdani
41056,0,0,0,0,0,0,Zohran Mamdani
41057,0,0,0,0,0,0,Zohran Mamdani
41058,0,0,0,0,0,0,Andrew Cuomo
41059,0,0,0,0,0,0,Zohran Mamdani
41060,0,0,0,0,0,0,Tie
41061,0,0,0,0,0,0,Zohran Mamdani
41062,0,0,0,0,0,0,Andrew Cuomo
41063,0,0,0,0,0,0,Zohran Mamdani
41064,0,0,0,0,0,0,Zohran Mamdani
41065,0,0,0,0,0,0,Zohran Mamdani
41066,0,0,0,0,0,0,Zohran Mamdani
41067,0,0,0,0,0,0,Zohran Mamdani
41068,0,0,0,0,0,0,Zohran Mamdani
41069,0,0,0,0,0,0,Zohran Mamdani
41070,0,0,0,0,0,0,Zohran Mamdani
41071,0,0,0,0,0,0,Zohran Mamdani
42001,0,0,0,0,0,0,Zohran Mamdani
42002,0,0,0,0,0,0,Zohran Mamdani
42003,0,0,0,0,0,0,Zohran Mamdani
42004,0,0,0,0,0,0,Zohran Mamdani
42005,0,0,0,0,0,0,Zohran Mamdani
42006,0,0,0,0,0,0,Zohran Mamdani
42007,0,0,0,0,0,0,Zohran Mamdani
42008,0,0,0,0,0,0,Zohran Mamdani
42009,0,0,0,0,0,0,Zohran Mamdani
42010,0,0,0,0,0,0,Andrew Cuomo
42011,0,0,0,0,0,0,Zohran Mamdani
42012,0,0,0,0,0,0,Zohran Mamdani
42013,0,0,0,0,0,0,Zohran Mamdani
42014,0,0,0,0,0,0,Zohran Mamdani
42015,0,0,0,0,0,0,Zohran Mamdani
42016,0,0,0,0,0,0,Zohran Mamdani
42017,0,0,0,0,0,0,Zohran Mamdani
42018,0,0,0,0,0,0,Zohran Mamdani
42019,0,0,0,0,0,0,Zohran Mamdani
42020,0,0,0,0,0,0,Zohran Mamdani
42021,0,0,0,0,0,0,Zohran Mamdani
42022,0,0,0,0,0,0,Zohran Mamdani
42023,0,0,0,0,0,0,Zohran Mamdani
42024,0,0,0,0,0,0,Zohran Mamdani
42025,0,0,0,0,0,0,Zohran Mamdani
42026,0,0,0,0,0,0,Zohran Mamdani
42027,0,0,0,0,0,0,Zohran Mamdani
42028,0,0,0,0,0,0,Zohran Mamdani
42029,0,0,0,0,0,0,Zohran Mamdani
42030,0,0,0,0,0,0,Zohran Mamdani
42031,0,0,0,0,0,0,Andrew Cuomo
42032,0,0,0,0,0,0,Andrew Cuomo
42033,0,0,0,0,0,0,Andrew Cuomo
42034,0,0,0,0,0,0,Zohran Mamdani
42035,0,0,0,0,0,0,Andrew Cuomo
42036,0,0,0,0,0,0,Zohran Mamdani
42037,0,0,0,0,0,0,Andrew Cuomo
42038,0,0,0,0,0,0,Andrew Cuomo
42039,0,0,0,0,0,0,Andrew Cuomo
42040,0,0,0,0,0,0,Andrew Cuomo
42041,0,0,0,0,0,0,Zohran Mamdani
42042,0,0,0,0,0,0,Zohran Mamdani
42043,0,0,0,0,0,0,Andrew Cuomo
42044,0,0,0,0,0,0,Andrew Cuomo
42045,0,0,0,0,0,0,Zohran Mamdani
42046,0,0,0,0,0,0,Zohran Mamdani
42047,0,0,0,0,0,0,Zohran Mamdani
42048,0,0,0,0,0,0,Zohran Mamdani
42049,0,0,0,0,0,0,Zohran Mamdani
42050,0,0,0,0,0,0,Tie
42051,0,0,0,0,0,0,Andrew Cuomo
42052,0,0,0,0,0,0,Andrew Cuomo
42053,0,0,0,0,0,0,Andrew Cuomo
42054,0,0,0,0,0,0,Andrew Cuomo
42055,0,0,0,0,0,0,Andrew Cuomo
42056,0,0,0,0,0,0,Andrew Cuomo
42057,0,0,0,0,0,0,Andrew Cuomo
42058,0,0,0,0,0,0,Andrew Cuomo
42059,0,0,0,0,0,0,Zohran Mamdani
43001,0,0,0,0,0,0,Zohran Mamdani
43002,0,0,0,0,0,0,Zohran Mamdani
43003,0,0,0,0,0,0,Zohran Mamdani
43004,0,0,0,0,0,0,Zohran Mamdani
43005,0,0,0,0,0,0,Zohran Mamdani
43006,0,0,0,0,0,0,Zohran Mamdani
43007,0,0,0,0,0,0,Zohran Mamdani
43008,0,0,0,0,0,0,Zohran Mamdani
43009,0,0,0,0,0,0,Zohran Mamdani
43010,0,0,0,0,0,0,Zohran Mamdani
43011,0,0,0,0,0,0,Zohran Mamdani
43012,0,0,0,0,0,0,Zohran Mamdani
43013,0,0,0,0,0,0,Andrew Cuomo
43014,0,0,0,0,0,0,Zohran Mamdani
43015,0,0,0,0,0,0,Andrew Cuomo
43016,0,0,0,0,0,0,Zohran Mamdani
43017,0,0,0,0,0,0,Zohran Mamdani
43018,0,0,0,0,0,0,Zohran Mamdani
43019,0,0,0,0,0,0,Zohran Mamdani
43020,0,0,0,0,0,0,Andrew Cuomo
43021,0,0,0,0,0,0,Andrew Cuomo
43022,0,0,0,0,0,0,Andrew Cuomo
43023,0,0,0,0,0,0,Andrew Cuomo
43024,0,0,0,0,0,0,Andrew Cuomo
43025,0,0,0,0,0,0,Andrew Cuomo
43026,0,0,0,0,0,0,Andrew Cuomo
43027,0,0,0,0,0,0,Andrew Cuomo
43028,0,0,0,0,0,0,Andrew Cuomo
43029,0,0,0,0,0,0,Zohran Mamdani
43030,0,0,0,0,0,0,Zohran Mamdani
43031,0,0,0,0,0,0,Zohran Mamdani
43032,0,0,0,0,0,0,Zohran Mamdani
43033,0,0,0,0,0,0,Zohran Mamdani
43034,0,0,0,0,0,0,Zohran Mamdani
43035,0,0,0,0,0,0,Zohran Mamdani
43036,0,0,0,0,0,0,Zohran Mamdani
43037,0,0,0,0,0,0,Zohran Mamdani
43038,0,0,0,0,0,0,Zohran Mamdani
43039,0,0,0,0,0,0,Zohran Mamdani
43040,0,0,0,0,0,0,Zohran Mamdani
43041,0,0,0,0,0,0,Zohran Mamdani
43042,0,0,0,0,0,0,Zohran Mamdani
43043,0,0,0,0,0,0,Andrew Cuomo
43044,0,0,0,0,0,0,Andrew Cuomo
43045,0,0,0,0,0,0,Andrew Cuomo
43046,0,0,0,0,0,0,Andrew Cuomo
43047,0,0,0,0,0,0,Andrew Cuomo
43048,0,0,0,0,0,0,Zohran Mamdani
43049,0,0,0,0,0,0,Andrew Cuomo
43050,0,0,0,0,0,0,Zohran Mamdani
43051,0,0,0,0,0,0,Andrew Cuomo
43052,0,0,0,0,0,0,Andrew Cuomo
43053,0,0,0,0,0,0,Zohran Mamdani
43054,0,0,0,0,0,0,Zohran Mamdani
43055,0,0,0,0,0,0,Zohran Mamdani
43056,0,0,0,0,0,0,Zohran Mamdani
43057,0,0,0,0,0,0,Zohran Mamdani
43058,0,0,0,0,0,0,Zohran Mamdani
43059,0,0,0,0,0,0,Zohran Mamdani
43060,0,0,0,0,0,0,Zohran Mamdani
43061,0,0,0,0,0,0,Zohran Mamdani
43062,0,0,0,0,0,0,Zohran Mamdani
43063,0,0,0,0,0,0,Zohran Mamdani
43064,0,0,0,0,0,0,Zohran Mamdani
43065,0,0,0,0,0,0,Zohran Mamdani
43066,0,0,0,0,0,0,Zohran Mamdani
43067,0,0,0,0,0,0,Zohran Mamdani
43068,0,0,0,0,0,0,Zohran Mamdani
44001,0,0,0,0,0,0,Zohran Mamdani
44002,0,0,0,0,0,0,Zohran Mamdani
44003,0,0,0,0,0,0,Zohran Mamdani
44004,0,0,0,0,0,0,Zohran Mamdani
44005,0,0,0,0,0,0,Zohran Mamdani
44006,0,0,0,0,0,0,Zohran Mamdani
44007,0,0,0,0,0,0,Zohran Mamdani
44008,0,0,0,0,0,0,Zohran Mamdani
44009,0,0,0,0,0,0,Zohran Mamdani
44010,0,0,0,0,0,0,Zohran Mamdani
44011,0,0,0,0,0,0,Zohran Mamdani
44012,0,0,0,0,0,0,Zohran Mamdani
44013,0,0,0,0,0,0,Zohran Mamdani
44014,0,0,0,0,0,0,Zohran Mamdani
44015,0,0,0,0,0,0,Zohran Mamdani
44016,0,0,0,0,0,0,Zohran Mamdani
44017,0,0,0,0,0,0,Zohran Mamdani
44018,0,0,0,0,0,0,Zohran Mamdani
44019,0,0,0,0,0,0,Zohran Mamdani
44020,0,0,0,0,0,0,Zohran Mamdani
44021,0,0,0,0,0,0,Zohran Mamdani
44022,0,0,0,0,0,0,Zohran Mamdani
44023,0,0,0,0,0,0,Zohran Mamdani
44024,0,0,0,0,0,0,Zohran Mamdani
44025,0,0,0,0,0,0,Zohran Mamdani
44026,0,0,0,0,0,0,Zohran Mamdani
44027,0,0,0,0,0,0,Zohran Mamdani
44028,0,0,0,0,0,0,Zohran Mamdani
44029,0,0,0,0,0,0,Zohran Mamdani
44030,0,0,0,0,0,0,Zohran Mamdani
44031,0,0,0,0,0,0,Zohran Mamdani
44032,0,0,0,0,0,0,Zohran Mamdani
44033,0,0,0,0,0,0,Zohran Mamdani
44034,0,0,0,0,0,0,Zohran Mamdani
44035,0,0,0,0,0,0,Zohran Mamdani
44036,0,0,0,0,0,0,Zohran Mamdani
44037,0,0,0,0,0,0,Zohran Mamdani
44038,0,0,0,0,0,0,Zohran Mamdani
44039,0,0,0,0,0,0,Zohran Mamdani
44040,0,0,0,0,0,0,Zohran Mamdani
44041,0,0,0,0,0,0,Zohran Mamdani
44042,0,0,0,0,0,0,Zohran Mamdani
44043,0,0,0,0,0,0,Zohran Mamdani
44044,0,0,0,0,0,0,Zohran Mamdani
44045,0,0,0,0,0,0,Zohran Mamdani
44046,0,0,0,0,0,0,Zohran Mamdani
44047,0,0,0,0,0,0,Zohran Mamdani
44048,0,0,0,0,0,0,Zohran Mamdani
44049,0,0,0,0,0,0,Andrew Cuomo
44050,0,0,0,0,0,0,Andrew Cuomo
44051,0,0,0,0,0,0,Andrew Cuomo
44052,0,0,0,0,0,0,Zohran Mamdani
44053,0,0,0,0,0,0,Zohran Mamdani
44054,0,0,0,0,0,0,Zohran Mamdani
44055,0,0,0,0,0,0,Zohran Mamdani
44056,0,0,0,0,0,0,Zohran Mamdani
44057,0,0,0,0,0,0,Zohran Mamdani
44058,0,0,0,0,0,0,Zohran Mamdani
44059,0,0,0,0,0,0,Zohran Mamdani
44060,0,0,0,0,0,0,Zohran Mamdani
44061,0,0,0,0,0,0,Zohran Mamdani
44062,0,0,0,0,0,0,Zohran Mamdani
44063,0,0,0,0,0,0,Zohran Mamdani
44064,0,0,0,0,0,0,Zohran Mamdani
44065,0,0,0,0,0,0,Zohran Mamdani
44066,0,0,0,0,0,0,Zohran Mamdani
44067,0,0,0,0,0,0,Zohran Mamdani
44068,0,0,0,0,0,0,Zohran Mamdani
44069,0,0,0,0,0,0,Zohran Mamdani
44070,0,0,0,0,0,0,Zohran Mamdani
44071,0,0,0,0,0,0,Zohran Mamdani
44072,0,0,0,0,0,0,Zohran Mamdani
44073,0,0,0,0,0,0,Zohran Mamdani
44074,0,0,0,0,0,0,Zohran Mamdani
44075,0,0,0,0,0,0,Zohran Mamdani
44076,0,0,0,0,0,0,Zohran Mamdani
44077,0,0,0,0,0,0,Zohran Mamdani
44078,0,0,0,0,0,0,Zohran Mamdani
44079,0,0,0,0,0,0,Zohran Mamdani
44080,0,0,0,0,0,0,Zohran Mamdani
44081,0,0,0,0,0,0,Zohran Mamdani
44082,0,0,0,0,0,0,Zohran Mamdani
44083,0,0,0,0,0,0,Zohran Mamdani
44084,0,0,0,0,0,0,Zohran Mamdani
45001,0,0,0,0,0,0,Andrew Cuomo
45002,0,0,0,0,0,0,Andrew Cuomo
45003,0,0,0,0,0,0,Andrew Cuomo
45004,0,0,0,0,0,0,Zohran Mamdani
45005,0,0,0,0,0,0,Andrew Cuomo
45006,0,0,0,0,0,0,Andrew Cuomo
45007,0,0,0,0,0,0,Andrew Cuomo
45008,0,0,0,0,0,0,Andrew Cuomo
45009,0,0,0,0,0,0,Andrew Cuomo
45010,0,0,0,0,0,0,Andrew Cuomo
45011,0,0,0,0,0,0,Andrew Cuomo
45012,0,0,0,0,0,0,Zohran Mamdani
45013,0,0,0,0,0,0,Andrew Cuomo
45014,0,0,0,0,0,0,Andrew Cuomo
45015,0,0,0,0,0,0,Andrew Cuomo
45016,0,0,0,0,0,0,Andrew Cuomo
45017,0,0,0,0,0,0,Andrew Cuomo
45018,0,0,0,0,0,0,Zohran Mamdani
45019,0,0,0,0,0,0,Zohran Mamdani
45020,0,0,0,0,0,0,Andrew Cuomo
45021,0,0,0,0,0,0,Zohran Mamdani
45022,0,0,0,0,0,0,Zohran Mamdani
45023,0,0,0,0,0,0,Zohran Mamdani
45024,0,0,0,0,0,0,Zohran Mamdani
45025,0,0,0,0,0,0,Andrew Cuomo
45026,0,0,0,0,0,0,Andrew Cuomo
45027,0,0,0,0,0,0,Zohran Mamdani
45028,0,0,0,0,0,0,Andrew Cuomo
45029,0,0,0,0,0,0,Andrew Cuomo
45030,0,0,0,0,0,0,Zohran Mamdani
45031,0,0,0,0,0,0,Zohran Mamdani
45032,0,0,0,0,0,0,Andrew Cuomo
45033,0,0,0,0,0,0,Andrew Cuomo
45034,0,0,0,0,0,0,Zohran Mamdani
45035,0,0,0,0,0,0,Zohran Mamdani
45036,0,0,0,0,0,0,Andrew Cuomo
45037,0,0,0,0,0,0,Zohran Mamdani
45038,0,0,0,0,0,0,Zohran Mamdani
45039,0,0,0,0,0,0,Zohran Mamdani
45040,0,0,0,0,0,0,Zohran Mamdani
45041,0,0,0,0,0,0,Andrew Cuomo
45042,0,0,0,0,0,0,Zohran Mamdani
45043,0,0,0,0,0,0,Andrew Cuomo
45044,0,0,0,0,0,0,Zohran Mamdani
45045,0,0,0,0,0,0,Zohran Mamdani
45046,0,0,0,0,0,0,Zohran Mamdani
45047,0,0,0,0,0,0,Andrew Cuomo
45048,0,0,0,0,0,0,Zohran Mamdani
45049,0,0,0,0,0,0,Andrew Cuomo
45050,0,0,0,0,0,0,Zohran Mamdani
45051,0,0,0,0,0,0,Andrew Cuomo
45052,0,0,0,0,0,0,Zohran Mamdani
45053,0,0,0,0,0,0,Zohran Mamdani
45054,0,0,0,0,0,0,Zohran Mamdani
45055,0,0,0,0,0,0,Zohran Mamdani
45056,0,0,0,0,0,0,Zohran Mamdani
46001,0,0,0,0,0,0,Zohran Mamdani
46002,0,0,0,0,0,0,Zohran Mamdani
46003,0,0,0,0,0,0,Zohran Mamdani
46004,0,0,0,0,0,0,Zohran Mamdani
46005,0,0,0,0,0,0,Zohran Mamdani
46006,0,0,0,0,0,0,Zohran Mamdani
46007,0,0,0,0,0,0,Zohran Mamdani
46008,0,0,0,0,0,0,Zohran Mamdani
46009,0,0,0,0,0,0,Zohran Mamdani
46010,0,0,0,0,0,0,Zohran Mamdani
46011,0,0,0,0,0,0,Zohran Mamdani
46012,0,0,0,0,0,0,Zohran Mamdani
46013,0,0,0,0,0,0,Zohran Mamdani
46014,0,0,0,0,0,0,Zohran Mamdani
46015,0,0,0,0,0,0,Zohran Mamdani
46016,0,0,0,0,0,0,Zohran Mamdani
46017,0,0,0,0,0,0,Zohran Mamdani
46018,0,0,0,0,0,0,Zohran Mamdani
46019,0,0,0,0,0,0,Zohran Mamdani
46020,0,0,0,0,0,0,Zohran Mamdani
46021,0,0,0,0,0,0,Zohran Mamdani
46022,0,0,0,0,0,0,Zohran Mamdani
46023,0,0,0,0,0,0,Zohran Mamdani
46024,0,0,0,0,0,0,Zohran Mamdani
46025,0,0,0,0,0,0,Zohran Mamdani
46026,0,0,0,0,0,0,Zohran Mamdani
46027,0,0,0,0,0,0,Zohran Mamdani
46028,0,0,0,0,0,0,Zohran Mamdani
46029,0,0,0,0,0,0,Zohran Mamdani
46030,0,0,0,0,0,0,Zohran Mamdani
46031,0,0,0,0,0,0,Zohran Mamdani
46032,0,0,0,0,0,0,Zohran Mamdani
46033,0,0,0,0,0,0,Zohran Mamdani
46034,0,0,0,0,0,0,Zohran Mamdani
46035,0,0,0,0,0,0,Andrew Cuomo
46036,0,0,0,0,0,0,Andrew Cuomo
46037,0,0,0,0,0,0,Zohran Mamdani
46038,0,0,0,0,0,0,Zohran Mamdani
46039,0,0,0,0,0,0,Andrew Cuomo
46040,0,0,0,0,0,0,Andrew Cuomo
46041,0,0,0,0,0,0,Andrew Cuomo
46042,0,0,0,0,0,0,Andrew Cuomo
46043,0,0,0,0,0,0,Andrew Cuomo
46044,0,0,0,0,0,0,Zohran Mamdani
46045,0,0,0,0,0,0,Zohran Mamdani
46046,0,0,0,0,0,0,Andrew Cuomo
46047,0,0,0,0,0,0,Andrew Cuomo
46048,0,0,0,0,0,0,Zohran Mamdani
46049,0,0,0,0,0,0,Zohran Mamdani
46050,0,0,0,0,0,0,Andrew Cuomo
46051,0,0,0,0,0,0,Andrew Cuomo
46052,0,0,0,0,0,0,Andrew Cuomo
46053,0,0,0,0,0,0,Zohran Mamdani
46054,0,0,0,0,0,0,Zohran Mamdani
46055,0,0,0,0,0,0,Zohran Mamdani
46056,0,0,0,0,0,0,Andrew Cuomo
46057,0,0,0,0,0,0,Tie
46058,0,0,0,0,0,0,Andrew Cuomo
46059,0,0,0,0,0,0,Andrew Cuomo
46060,0,0,0,0,0,0,Zohran Mamdani
46061,0,0,0,0,0,0,Andrew Cuomo
46062,0,0,0,0,0,0,Tie
46063,0,0,0,0,0,0,Andrew Cuomo
46064,0,0,0,0,0,0,Zohran Mamdani
46065,0,0,0,0,0,0,Zohran Mamdani
46066,0,0,0,0,0,0,Zohran Mamdani
46067,0,0,0,0,0,0,Zohran Mamdani
46068,0,0,0,0,0,0,Zohran Mamdani
46069,0,0,0,0,0,0,Zohran Mamdani
46070,0,0,0,0,0,0,Zohran Mamdani
46071,0,0,0,0,0,0,Zohran Mamdani
46072,0,0,0,0,0,0,Zohran Mamdani
46073,0,0,0,0,0,0,Andrew Cuomo
46074,0,0,0,0,0,0,Zohran Mamdani
46075,0,0,0,0,0,0,Zohran Mamdani
46076,0,0,0,0,0,0,Zohran Mamdani
46077,0,0,0,0,0,0,Zohran Mamdani
46078,0,0,0,0,0,0,Zohran Mamdani
47001,0,0,0,0,0,0,Zohran Mamdani
47002,0,0,0,0,0,0,Zohran Mamdani
47003,0,0,0,0,0,0,Zohran Mamdani
47004,0,0,0,0,0,0,Zohran Mamdani
47005,0,0,0,0,0,0,Zohran Mamdani
47006,0,0,0,0,0,0,Zohran Mamdani
47007,0,0,0,0,0,0,Zohran Mamdani
47008,0,0,0,0,0,0,Zohran Mamdani
47009,0,0,0,0,0,0,Zohran Mamdani
47010,0,0,0,0,0,0,Zohran Mamdani
47011,0,0,0,0,0,0,Zohran Mamdani
47012,0,0,0,0,0,0,Zohran Mamdani
47013,0,0,0,0,0,0,Zohran Mamdani
47014,0,0,0,0,0,0,Zohran Mamdani
47015,0,0,0,0,0,0,Zohran Mamdani
47016,0,0,0,0,0,0,Zohran Mamdani
47017,0,0,0,0,0,0,Zohran Mamdani
47018,0,0,0,0,0,0,Zohran Mamdani
47019,0,0,0,0,0,0,Zohran Mamdani
47020,0,0,0,0,0,0,Zohran Mamdani
47021,0,0,0,0,0,0,Zohran Mamdani
47022,0,0,0,0,0,0,Zohran Mamdani
47023,0,0,0,0,0,0,Zohran Mamdani
47024,0,0,0,0,0,0,Zohran Mamdani
47025,0,0,0,0,0,0,Zohran Mamdani
47026,0,0,0,0,0,0,Andrew Cuomo
47027,0,0,0,0,0,0,Zohran Mamdani
47028,0,0,0,0,0,0,Zohran Mamdani
47029,0,0,0,0,0,0,Zohran Mamdani
47030,0,0,0,0,0,0,Zohran Mamdani
47031,0,0,0,0,0,0,Zohran Mamdani
47032,0,0,0,0,0,0,Zohran Mamdani
47033,0,0,0,0,0,0,Zohran Mamdani
47034,0,0,0,0,0,0,Zohran Mamdani
47035,0,0,0,0,0,0,Zohran Mamdani
47036,0,0,0,0,0,0,Zohran Mamdani
47037,0,0,0,0,0,0,Zohran Mamdani
47038,0,0,0,0,0,0,Zohran Mamdani
47039,0,0,0,0,0,0,Zohran Mamdani
47040,0,0,0,0,0,0,Zohran Mamdani
47041,0,0,0,0,0,0,Zohran Mamdani
47042,0,0,0,0,0,0,Zohran Mamdani
47043,0,0,0,0,0,0,Andrew Cuomo
47044,0,0,0,0,0,0,Andrew Cuomo
47045,0,0,0,0,0,0,Zohran Mamdani
47046,0,0,0,0,0,0,Zohran Mamdani
47047,0,0,0,0,0,0,Zohran Mamdani
47048,0,0,0,0,0,0,Zohran Mamdani
47049,0,0,0,0,0,0,Zohran Mamdani
47050,0,0,0,0,0,0,Zohran Mamdani
47051,0,0,0,0,0,0,Zohran Mamdani
47052,0,0,0,0,0,0,Zohran Mamdani
47053,0,0,0,0,0,0,Zohran Mamdani
47054,0,0,0,0,0,0,Zohran Mamdani
47055,0,0,0,0,0,0,Zohran Mamdani
47056,0,0,0,0,0,0,Zohran Mamdani
47057,0,0,0,0,0,0,Zohran Mamdani
48001,0,0,0,0,0,0,Zohran Mamdani
48002,0,0,0,0,0,0,Andrew Cuomo
48003,0,0,0,0,0,0,Andrew Cuomo
48004,0,0,0,0,0,0,Andrew Cuomo
48005,0,0,0,0,0,0,Andrew Cuomo
48006,0,0,0,0,0,0,Andrew Cuomo
48007,0,0,0,0,0,0,Andrew Cuomo
48008,0,0,0,0,0,0,Andrew Cuomo
48009,0,0,0,0,0,0,Andrew Cuomo
48010,0,0,0,0,0,0,Andrew Cuomo
48011,0,0,0,0,0,0,Andrew Cuomo
48012,0,0,0,0,0,0,Andrew Cuomo
48013,0,0,0,0,0,0,Andrew Cuomo
48014,0,0,0,0,0,0,Zohran Mamdani
48015,0,0,0,0,0,0,Andrew Cuomo
48016,0,0,0,0,0,0,Andrew Cuomo
48017,0,0,0,0,0,0,Zohran Mamdani
48018,0,0,0,0,0,0,Andrew Cuomo
48019,0,0,0,0,0,0,Zohran Mamdani
48020,0,0,0,0,0,0,Zohran Mamdani
48021,0,0,0,0,0,0,Zohran Mamdani
48022,0,0,0,0,0,0,Andrew Cuomo
48023,0,0,0,0,0,0,Andrew Cuomo
48024,0,0,0,0,0,0,Zohran Mamdani
48025,0,0,0,0,0,0,Andrew Cuomo
48026,0,0,0,0,0,0,Andrew Cuomo
48027,0,0,0,0,0,0,Andrew Cuomo
48028,0,0,0,0,0,0,Andrew Cuomo
48029,0,0,0,0,0,0,Andrew Cuomo
48030,0,0,0,0,0,0,Andrew Cuomo
48031,0,0,0,0,0,0,Zohran Mamdani
48032,0,0,0,0,0,0,Andrew Cuomo
48033,0,0,0,0,0,0,Andrew Cuomo
48034,0,0,0,0,0,0,Andrew Cuomo
48035,0,0,0,0,0,0,Andrew Cuomo
48036,0,0,0,0,0,0,Zohran Mamdani
48037,0,0,0,0,0,0,Andrew Cuomo
48038,0,0,0,0,0,0,Andrew Cuomo
48039,0,0,0,0,0,0,Andrew Cuomo
48040,0,0,0,0,0,0,Andrew Cuomo
48041,0,0,0,0,0,0,Andrew Cuomo
48042,0,0,0,0,0,0,Andrew Cuomo
48043,0,0,0,0,0,0,Andrew Cuomo
48044,0,0,0,0,0,0,Andrew Cuomo
48045,0,0,0,0,0,0,Andrew Cuomo
48046,0,0,0,0,0,0,Andrew Cuomo
48047,0,0,0,0,0,0,Andrew Cuomo
48048,0,0,0,0,0,0,Andrew Cuomo
48049,0,0,0,0,0,0,Andrew Cuomo
48050,0,0,0,0,0,0,Andrew Cuomo
48051,0,0,0,0,0,0,Andrew Cuomo
48052,0,0,0,0,0,0,Andrew Cuomo
48053,0,0,0,0,0,0,Zohran Mamdani
49001,0,0,0,0,0,0,Zohran Mamdani
49002,0,0,0,0,0,0,Zohran Mamdani
49003,0,0,0,0,0,0,Zohran Mamdani
49004,0,0,0,0,0,0,Zohran Mamdani
49005,0,0,0,0,0,0,Zohran Mamdani
49006,0,0,0,0,0,0,Zohran Mamdani
49007,0,0,0,0,0,0,Zohran Mamdani
49008,0,0,0,0,0,0,Zohran Mamdani
49009,0,0,0,0,0,0,Zohran Mamdani
49010,0,0,0,0,0,0,Zohran Mamdani
49011,0,0,0,0,0,0,Zohran Mamdani
49012,0,0,0,0,0,0,Zohran Mamdani
49013,0,0,0,0,0,0,Zohran Mamdani
49014,0,0,0,0,0,0,Zohran Mamdani
49015,0,0,0,0,0,0,Zohran Mamdani
